#  atm  nn    NeibhorList
   260   4     609     907    1047    1951
   261   4      98    1812    2215    3852
   262   4       9    1682    1876    3375
   263   4     877    2031    3992    4365
   264   4     201     833    1979    3479
   265   4      41    1180    2956    3702
   266   4      11    1889    4623    4666
   267   4     904    1335    3205    3546
   268   4     217    2428    2616    4623
   269   4     440    1754    2073    2819
   270   4     550    2069    2685    3958
   271   4     129     929    1139    4735
   272   4     114     296    1214    1437
   273   4    1027    3020    4112    4131
   274   4     560     779    2268    2860
   275   4    1747    3003    4166    4244
   276   4     902    1215    3565    3604
   277   4    1043    2306    3911    4921
   278   4     557    2133    2486    4067
   279   4      94    1758    3104    4549
   280   4       5     797    1698    2368
   281   4    1188    4354    4465    4712
   282   4     361    1354    1659    2876
   283   4      52    1020    1287    1353
   284   4     522    1517    4042    4192
   285   4     780    1556    4687    4879
   286   4     227    1227    3351    4081
   287   4    3089    3876    4228    4829
   288   4     601     642    1077    2943
   289   4     241    3232    3240    4991
   290   4      70    2258    2432    3566
   291   4    2623    2631    2793    4960
   292   4    1624    1646    3957    4603
   293   4     220    1198    2988    3733
   294   4     774    2780    3449    3749
   295   4     125    4150    4252    4452
   296   4     272    3412    3943    4701
   297   4     161    2106    3080    4412
   298   4     771    1168    3255    3954
   299   4    1086    1588    4189    4345
   300   4     336    3837    4336    4440
   301   4    1531    2999    3214    4781
   302   4    1265    3005    3119    4304
   303   4    2327    2662    3290    3572
   304   4    1016    2673    3124    3740
   305   4    3037    4088    4162    4207
   306   4      23     478    1217    2495
   307   4     141     467    1347    4071
   308   4     367    2176    4766    4892
   309   4     587    2018    3222    4121
   310   4     416     716    2392    4592
   311   4     111    2175    3697    4725
   312   4     698    2138    2513    2930
   313   4     751     806    2476    4968
   314   4    1584    2068    2376    4538
   315   4     196    1569    4120    4341
   316   4     613     990    2719    2795
   317   4    1997    4057    4892    4910
   318   4     193    1398    3675    3688
   319   4     956    1416    4019    4115
   320   4     565    1009    1212    4844
   321   4    1997    2299    3986    4109
   322   4     240     486    3979    4831
   323   4    1155    2914    3003    4594
   324   4     517    2670    2747    3803
   325   4     150    3046    3488    4854
   326   4    1364    1658    3326    3743
   327   4     375     911    2434    4893
   328   4     922    1461    3596    4122
   329   4     875    1683    1902    3215
   330   4    1635    1751    1844    4089
   331   4    1854    2581    2661    3226
   332   4    1763    2061    2157    3996
   333   4     507    1079    3132    3808
   334   4    1073    2191    2390    3938
   335   4    1670    3716    4391    4484
   336   4     162     300    2305    3383
   337   4    3178    3914    4218    4705
   338   4    2978    3784    3937    4550
   339   4    1456    2229    2955    4817
   340   4    1435    2008    2387    2512
   341   4    1618    1713    3244    4029
   342   4    2336    2575    4360    4753
   343   4    2746    2938    3823    4880
   344   4    1264    2606    3988    4293
   345   4    1767    2283    2804    4518
   346   4    1451    2178    2203    4496
   347   4    1168    2712    3328    4933
   348   4     582    1868    3057    3418
   349   4    1362    1660    2713    3347
   350   4    1799    2803    3445    4678
   351   4     456    1899    3229    3825
   352   4     478    2386    2912    4090
   353   4    1326    1819    3112    4277
   354   4    2663    3946    4650    4759
   355   4    2445    2537    3634    4651
   356   4    1136    1526    1613    4981
   357   4      82    1275    2515    4767
   358   4     589    1955    2786    3751
   359   4    1748    2242    3566    3573
   360   4      37    2258    2473    2887
   361   4     282    1164    3470    4710
   362   4    2515    2604    2939    4301
   363   4    1023    3128    3544    3985
   364   4     623    1355    2929    4420
   365   4    2146    2361    2564    4265
   366   4     445     812    1054    2552
   367   4     308    1694    3466    4186
   368   4     188    2379    3390    4857
   369   4     157    1267    3823    4107
   370   4     633    1858    2193    2597
   371   4    1239    2381    3684    4547
   372   4     883    2158    2775    4817
   373   4     217     768    1766    2922
   374   4    2234    4126    4600    4615
   375   4     327    3814    4006    4567
   376   4     604    3443    4177    4667
   377   4     850    1320    3397    4876
   378   4    1313    1652    1799    4588
   379   4    1464    2284    2397    3026
   380   4     699     964    1125    2866
   381   4     619    1454    1644    4679
   382   4    1708    2846    3708    4850
   383   4     881    2070    2427    3142
   384   4     740    1508    2641    4568
   385   4    1076    1132    3647    3953
   386   4     486     731    2373    4464
   387   4     434    1384    1446    4461
   388   4     757     777    1620    2648
   389   4     926    1320    2842    3684
   390   4    1720    3008    4365    4478
   391   4     481    1377    3365    4659
   392   4    1321    2537    4026    4412
   393   4     120    1032    2945    4981
   394   4      69     901    1339    4563
   395   4    2242    2949    3591    4759
   396   4     406    4529    4866    4886
   397   4    1945    3304    3456    3696
   398   4    1295    2353    3887    4443
   399   4    2265    2367    3103    3310
   400   4     664    2180    2662    4518
   401   4    1991    2353    3927    3945
   402   4     842    1538    3368    4501
   403   4    1443    2992    4007    4907
   404   4      95    1331    1825    4407
   405   4     747    1856    2634    4916
   406   4     396    4285    4336    4626
   407   4     421    1360    2337    2645
   408   4    1855    2821    4214    4626
   409   4     192     872    1824    2022
   410   4     849    1611    3353    4486
   411   4     118     415     591    3185
   412   4     510    3111    4048    4071
   413   4     125     770    1966    2032
   414   4     426    2948    3430    3682
   415   4     411    3156    3476    3723
   416   4     310    1351    2753    3117
   417   4     180    1143    2275    2655
   418   4    2062    2303    3801    4192
   419   4    1473    2184    3074    3869
   420   4      82    4175    4438    4639
   421   4     407    1863    2064    4956
   422   4     589    1093    2970    4022
   423   4    1271    3113    3826    4654
   424   4    2590    3555    3612    4761
   425   4    1126    3258    3435    4432
   426   4     414    2074    3351    3816
   427   4     546    1561    2929    3541
   428   4    1642    2635    3370    4051
   429   4    1974    2959    3711    3737
   430   4     514    1139    2041    4534
   431   4     449    1806    3030    4121
   432   4     634    2080    3065    3868
   433   4     839    1680    2437    3765
   434   4     387     482    2267    3589
   435   4     943    1191    1303    2060
   436   4    1786    2388    3269    3921
   437   4     234     238    4616    4677
   438   4    1688    2957    3858    4169
   439   4     912    2737    3656    4841
   440   4     269     511    4061    4750
   441   4    1326    1542    1986    4693
   442   4    1263    1705    1845    2415
   443   4    1234    3371    3956    4734
   444   4     696    2954    4066    4874
   445   4     366    2058    3709    4197
   446   4     851    1086    1144    2436
   447   4    2051    2194    2213    4273
   448   4     838    3118    4465    4490
   449   4     431     856    3750    4259
   450   4     160     202     505    4023
   451   4    1606    3217    3748    3824
   452   4     919    1717    2016    4296
   453   4    1968    3140    4407    4587
   454   4     154    2824    4744    4846
   455   4    1620    2251    2794    3724
   456   4     351    1228    2058    3400
   457   4    2234    2454    2579    3436
   458   4    1404    1851    2234    4665
   459   4    2300    2313    2751    4449
   460   4     516    2337    3146    3855
   461   4    2407    3389    3670    4774
   462   4     592    1374    4102    4109
   463   4    1195    2320    2703    2844
   464   4    1834    2744    3251    4158
   465   4    1384    2267    3130    3152
   466   4    1237    3761    3867    4324
   467   4     307    2440    3111    4785
   468   4    3436    3698    4713    4786
   469   4    1772    2917    3154    4308
   470   4    1919    3060    3615    4252
   471   4     622    1999    2661    4900
   472   4     479    1301    3718    4289
   473   4    1185    3795    3801    4832
   474   4     574     873    2977    3508
   475   4    1935    2173    3781    4776
   476   4    2572    3061    3412    3783
   477   4    2335    3831    3982    4580
   478   4     306     352    1120    4165
   479   4     472    3105    3514    4588
   480   4    1923    2064    3346    3587
   481   4     391    1522    2723    4365
   482   4     434    1251    2392    2727
   483   4    2174    2530    3158    4929
   484   4     116     756    2454    2591
   485   4    2042    2219    2425    4738
   486   4     322     386    3511    4045
   487   4      93    1464    2926    3031
   488   4    1903    2503    3919    4756
   489   4    2634    3679    4515    4784
   490   4     651    2993    3502    4998
   491   4     777    2138    2855    3724
   492   4     990    1187    1683    3919
   493   4    2357    2373    3252    4549
   494   4     244    2985    3307    3595
   495   4    2625    3079    3835    4527
   496   4      64     626    3135    4157
   497   4    1593    1792    2134    4882
   498   4     558    2509    2524    3705
   499   4    1180    3666    4500    4872
   500   4     649    4363    4853    4855
   501   4    1300    1315    1459    2678
   502   4    1376    1826    1859    4313
   503   4    3498    3654    3759    4428
   504   4    2224    2455    4116    4371
   505   4     259     450    4606    4714
   506   4    1752    3923    4148    4190
   507   4     333     708    3664    4091
   508   4    2360    3161    3594    4576
   509   4     833    1274    1612    2056
   510   4     412    1413    1645    4308
   511   4     440    1214    2629    4619
   512   4    1157    1469    3448    3668
   513   4     908    2059    2410    3141
   514   4     430     903    1444    1590
   515   4     621    1124    3762    4043
   516   4     460    1773    4170    4620
   517   4     192     324    2865    4202
   518   4     661    2157    2858    3541
   519   4    2364    2719    3674    3748
   520   4     847    1113    2949    3573
   521   4     999    1422    2870    4042
   522   4     284    3347    3918    4787
   523   4    2814    2942    3108    3623
   524   4    1264    3170    3480    4227
   525   4    1932    2040    3026    4814
   526   4      45     580    3698    4212
   527   4     854    1898    3174    3533
   528   4    2159    2203    3012    4296
   529   4     636    1208    1326    3735
   530   4     669    2701    3270    4358
   531   4     960     984    2688    2738
   532   4    1926    3302    4377    4944
   533   4     859    1292    2285    3804
   534   4     155    3191    3520    4798
   535   4     215     536    2941    4632
   536   4     535    1370    2321    2410
   537   4    3559    3699    4470    4897
   538   4    1960    2404    3697    3829
   539   4     808    3114    3607    4913
   540   4    1917    2258    2632    3788
   541   4     107    1183    2080    3420
   542   4      11     185    1634    1698
   543   4     618    1409    1871    2827
   544   4    1747    2514    3574    3757
   545   4    1795    4043    4183    4717
   546   4     100     427    2858    4329
   547   4    1397    1424    2436    4016
   548   4    2498    4069    4192    4769
   549   4    1439    3048    3471    4395
   550   4      30     270     619    3586
   551   4    1094    1445    1458    3189
   552   4    1485    2628    3334    3679
   553   4    4019    4055    4351    4622
   554   4     672    1083    1121    3463
   555   4    1490    2654    2882    2999
   556   4     219     746    1974    4198
   557   4     278    1924    3098    4291
   558   4     498    3216    3681    4223
   559   4     824    2344    2663    4415
   560   4     274    2114    2301    2520
   561   4     883    2083    2644    2761
   562   4    1194    2804    3519    4348
   563   4    2225    2594    2863    4714
   564   4      15     576     713    1570
   565   4     320    4525    4531    4988
   566   4    2043    2181    3036    4520
   567   4    2889    3071    3277    3347
   568   4    1076    1246    3771    4564
   569   4    1355    1412    1561    4598
   570   4     211     845     927    4571
   571   4    1004    2477    4371    4806
   572   4    1756    2788    3928    4148
   573   4    1697    3005    3528    3842
   574   4     474    2545    3504    3774
   575   4    3628    4239    4763    4799
   576   4     564    1463    2909    4034
   577   4     619     792    1170    3131
   578   4     592    1114    1481    2599
   579   4    1120    2809    3078    4476
   580   4     526    2467    4389    4987
   581   4    1394    2081    3725    4128
   582   4     348     592     668    4892
   583   4      60    1533    1548    2297
   584   4     124    1131    2656    3325
   585   4    2525    2809    3091    3203
   586   4     622    1097    2209    4646
   587   4     309    2041    2137    2719
   588   4      35    1083    1279    3758
   589   4     358     422    2131    2173
   590   4    1483    1732    3909    4842
   591   4     411    1983    2252    4331
   592   4     462     578     582    3986
   593   4    1778    2817    4570    4683
   594   4     257     909    3963    4921
   595   4     194    1163    1262    3971
   596   4     154    1521    1815    4316
   597   4     817    2196    2464    3629
   598   4    2211    3411    3733    3890
   599   4    1453    1942    4464    4866
   600   4    2583    3244    3936    4223
   601   4     288    1538    3804    4095
   602   4    1475    1496    2554    4374
   603   4    1065    1385    2643    3959
   604   4     376    1750    3125    3198
   605   4    1937    2153    4037    4132
   606   4    1246    1307    3953    4250
   607   4    1100    2441    3800    4883
   608   4    1175    1708    4024    4402
   609   4     260    2918    3194    4612
   610   4    2432    2887    2954    3392
   611   4     904    1829    3335    3477
   612   4     116     855    3120    4454
   613   4     316    1695    1783    4124
   614   4    1695    2194    4064    4743
   615   4    2511    3006    4498    4517
   616   4     636    1079    3572    4208
   617   4      68     229    1631    2747
   618   4     543     878    1665    4533
   619   4     381     550     577    3265
   620   4    1365    3109    3824    4966
   621   4     515    2667    2888    3658
   622   4     471     586     922    3086
   623   4     100     364    1805    3045
   624   4    2049    4420    4423    4879
   625   4     178     912    2132    4983
   626   4     496    2522    2721    3996
   627   4    1538    2581    3005    3188
   628   4     773    2462    2729    4538
   629   4    1995    2217    2839    4527
   630   4     747    2067    3679    4508
   631   4    4127    4456    4474    4649
   632   4    1642    1985    2268    2429
   633   4     370    1164    1741    4828
   634   4     432    2151    2875    3451
   635   4       1      85     971    4131
   636   4     529     616     755    4277
   637   4    1797    2716    4106    4781
   638   4    3015    3232    3920    4710
   639   4    1181    1363    2193    3434
   640   4    2556    2899    3820    4979
   641   4     941    1204    1886    4344
   642   4     288    1292    2630    3368
   643   4     155    1193    2093    3208
   644   4     164    2134    2745    3752
   645   4     826    1827    2471    4791
   646   4    2318    2325    3052    4291
   647   4     796    1207    1254    4017
   648   4    1544    2017    3149    3905
   649   4     500    1028    1673    4897
   650   4     189    1305    3734    4224
   651   4     490     720    1286    2998
   652   4    1959    2475    4134    4839
   653   4    1191    2280    3652    4927
   654   4     764    1651    1730    4020
   655   4      89    2255    3175    3597
   656   4      75     122    2834    3026
   657   4    1845    2690    3999    4548
   658   4    1895    3726    4164    4953
   659   4    1116    1548    1908    3471
   660   4    1673    1805    4328    4855
   661   4      83     518    1343    1576
   662   4     708    2085    2267    2753
   663   4     207    2184    4251    4779
   664   4     400    1373    3112    3572
   665   4    1223    1543    1957    4921
   666   4      65    1652    2491    3683
   667   4     227    2887    3974    4172
   668   4     582    1694    4155    4589
   669   4     530    2073    2087    2099
   670   4    3513    4349    4533    4864
   671   4    1459    1481    3626    4738
   672   4     554    2340    4132    4946
   673   4     943    1423    4044    4228
   674   4     953    1074    3007    4476
   675   4    1260    1287    3008    4151
   676   4     129    1715    1861    4690
   677   4      44     935    1044    4042
   678   4    1268    2346    2828    3301
   679   4     246     821    1607    2499
   680   4     144     912    1383    1559
   681   4    1581    2395    2774    4178
   682   4    1249    1573    1782    2451
   683   4    1501    2077    2490    2684
   684   4     971    1196    4025    4274
   685   4    1085    2978    4342    4889
   686   4     710    1324    3985    4348
   687   4      11    1621    2336    4230
   688   4    1604    2243    2693    3322
   689   4    1806    2046    3426    4217
   690   4    1780    2135    4522    4790
   691   4    1526    1687    2463    2660
   692   4    1886    2818    3761    4630
   693   4    2350    2707    4089    4450
   694   4    1996    3134    3490    4168
   695   4    1668    2385    3231    3370
   696   4     444    2123    3287    4342
   697   4    3016    3482    3745    4559
   698   4     312    2120    2300    2832
   699   4      36      81     380     944
   700   4     957    1136    2199    4724
   701   4    1838    2647    2900    4586
   702   4     164     245    3579    4577
   703   4     131     924    2537    3142
   704   4    2043    3561    3591    4377
   705   4    1041    1502    1552    3699
   706   4     118    2555    3059    4664
   707   4    1141    2209    3643    4566
   708   4     507     662    2161    3452
   709   4    2241    2832    3925    4158
   710   4     686    2638    2935    2974
   711   4    2971    3456    4193    4809
   712   4    1865    2791    2992    4027
   713   4     564    2841    3996    4963
   714   4    1612    1815    2580    4266
   715   4    1958    2276    4037    4138
   716   4     310    1787    2513    3053
   717   4      32     867    3149    4919
   718   4     194    3613    4552    4924
   719   4    1509    2159    2240    2788
   720   4     651    1654    4072    4191
   721   4    1421    1996    2665    2749
   722   4    1052    1635    2707    3377
   723   4    1344    1961    4507    4819
   724   4      95    3127    3608    3672
   725   4    2085    2424    2769    4091
   726   4     851     893    1125    3088
   727   4    1993    2462    4617    4912
   728   4     147    1707    3179    4499
   729   4     138    1777    3497    4193
   730   4     802    1705    1982    3223
   731   4     190     386    2074    4176
   732   4      33     771    2118    4458
   733   4    1622    2360    3489    4074
   734   4    1165    3811    3870    4096
   735   4    1160    1489    2037    3064
   736   4      80    1225    2643    4550
   737   4    1090    1231    3520    4569
   738   4    1738    2768    3532    4930
   739   4    1727    1894    3769    4305
   740   4     384    1178    4085    4523
   741   4     797    1162    2758    3316
   742   4    1054    1182    2390    4966
   743   4    2141    3526    4705    4732
   744   4    1681    2220    3886    4964
   745   4    2108    2264    2736    3059
   746   4       6     556    1338    2119
   747   4     405     630    2628    4682
   748   4     831    2852    3131    3621
   749   4    3074    3384    4822    4852
   750   4    1675    2582    3560    3910
   751   4     313    3527    4696    4982
   752   4     962    1935    2081    4148
   753   4    1067    2116    3815    4940
   754   4    2968    3826    4130    4362
   755   4     244     636    1456    2083
   756   4     484    3314    3727    4454
   757   4     388     864    1366    2507
   758   4    2621    2864    3591    4390
   759   4    1854    1999    3346    4695
   760   4     767    2854    4656    4685
   761   4    1317    2359    2863    4023
   762   4    1142    3200    3363    3506
   763   4     801    2879    3101    4862
   764   4     654     880    2779    4387
   765   4    1824    2865    3759    4899
   766   4    2459    3714    4513    4590
   767   4     760     818    2610    4260
   768   4     373    1987    4709    4863
   769   4     119     961    3095    4876
   770   4     413    1146    1393    2771
   771   4     298     732    1304    2712
   772   4    3692    3942    3997    4865
   773   4     628     790    3116    4563
   774   4     294    1249    1852    3299
   775   4    2533    3303    3703    4862
   776   4    2640    2765    3683    3938
   777   4     388     491    2768    3015
   778   4    1161    2150    3508    3717
   779   4     252     274     840    1223
   780   4     285    2514    3313    4166
   781   4    2265    2341    3462    4611
   782   4    2171    3726    3750    4968
   783   4      94    3388    3995    4320
   784   4    1696    4113    4446    4912
   785   4    1768    1828    2578    3754
   786   4    1647    1892    2396    3636
   787   4     169    3020    3354    3415
   788   4    1657    2837    3637    4891
   789   4    3029    3278    3534    3606
   790   4     773    1696    2025    4728
   791   4    2317    2774    3088    4012
   792   4     577     831    2216    4093
   793   4    1860    2574    3444    3879
   794   4    1667    1737    3100    3714
   795   4    1187    2503    3215    3964
   796   4     647    2508    2663    3336
   797   4     280     741    1097    3981
   798   4    2525    3062    4187    4963
   799   4      97    1637    1853    1899
   800   4    1749    2011    3384    4660
   801   4     763    3139    3788    4207
   802   4     730     960    1819    3173
   803   4     212    2711    2948    3383
   804   4    1024    2039    2525    4157
   805   4    1089    1299    1349    4108
   806   4     227     313    1257    1327
   807   4    2014    3031    3043    3939
   808   4     251     539    2562    4877
   809   4    1230    3196    3693    4033
   810   4    1345    2850    4483    4899
   811   4    1646    2873    4287    4486
   812   4     366    2191    2986    3400
   813   4    1271    1329    3736    4796
   814   4     945    1486    2895    2933
   815   4    1005    2969    3635    4583
   816   4    1748    1917    2054    4582
   817   4     597    2621    2845    4585
   818   4     767    2002    2853    4543
   819   4    1747    1770    4947    4954
   820   4    2849    2878    4097    4526
   821   4     679    1536    2340    4378
   822   4      84     210    1485    4014
   823   4    1119    1381    1710    2830
   824   4     232     559    2621    4352
   825   4    1003    2414    3385    4719
   826   4     645    1831    2252    4159
   827   4    2669    2984    3327    3509
   828   4    1579    1691    1916    3999
   829   4    1209    1737    3463    4378
   830   4    1780    2639    3911    4909
   831   4     748     792    1671    3181
   832   4     183    1859    2147    4345
   833   4     264     509    2756    3785
   834   4     109    2572    3297    3625
   835   4    1360    1410    3712    4970
   836   4     901    2462    2897    4834
   837   4    1591    1671    4466    4729
   838   4     448    1046    1909    3001
   839   4     155     433    1893    4560
   840   4     779    1961    4065    4848
   841   4    2006    2535    4004    4958
   842   4     402     859    1729    2557
   843   4      49     915    2001    2103
   844   4     914    3044    4671    4768
   845   4     570    1605    1938    2672
   846   4    1583    1711    3578    3925
   847   4     520    1497    1632    3287
   848   4    1500    3610    3909    4754
   849   4     410    1530    4743    4822
   850   4     377    1122    2087    2139
   851   4     226     446     726    3042
   852   4     983    2963    4041    4147
   853   4       8    1589    3487    3694
   854   4     527    2212    3570    4636
   855   4     612    2896    4381    4992
   856   4     449    1451    2016    4861
   857   4    1370    3720    4238    4431
   858   4    1165    4529    4597    4726
   859   4      31     533     842    1244
   860   4     182    2418    2944    3029
